school_name,grade,average_math_level,average_ela_level,district,lat,long,city,zip,grade_low,grade_high,econ_need_index,perc_ell,perc_asian,perc_black,perc_hispanic,perc_white,perc_attendance,perc_chron_absent,perc_rigorous_instruction,perc_collaborative_teachers,perc_supportive_environment,perc_effective_leadership,perc_community_ties,perc_trust,grades,n_grades,in_manhattan
J.H.S. 104 Simon Baruch,6,3.0139664804469275,2.7285714285714286,2,40.735879,-73.981034,MANHATTAN,10010,06,08,0.522,5,40,8,21,28,96,11,87,89,85,84,70,92,"06,07,08",3,Yes
J.H.S. 104 Simon Baruch,7,2.9736147757255935,2.851063829787234,2,40.735879,-73.981034,MANHATTAN,10010,06,08,0.522,5,40,8,21,28,96,11,87,89,85,84,70,92,"06,07,08",3,Yes
J.H.S. 104 Simon Baruch,8,2.2535211267605635,2.79874213836478,2,40.735879,-73.981034,MANHATTAN,10010,06,08,0.522,5,40,8,21,28,96,11,87,89,85,84,70,92,"06,07,08",3,Yes
P.S. 111 Adolph S. Ochs,3,2.5,2.302325581395349,2,40.76588,-73.989776,MANHATTAN,10019,PK,05,0.645,12,18,16,50,13,92,26,89,79,81,74,88,86,"PK,0K,01,02,03,04,05",7,Yes
P.S. 111 Adolph S. Ochs,4,1.9555555555555555,2.2666666666666666,2,40.76588,-73.989776,MANHATTAN,10019,PK,05,0.645,12,18,16,50,13,92,26,89,79,81,74,88,86,"PK,0K,01,02,03,04,05",7,Yes
P.S. 111 Adolph S. Ochs,5,2.061224489795918,2.148936170212766,2,40.76588,-73.989776,MANHATTAN,10019,PK,05,0.645,12,18,16,50,13,92,26,89,79,81,74,88,86,"PK,0K,01,02,03,04,05",7,Yes
P.S. 111 Adolph S. Ochs,8,2.2127659574468086,2.3404255319148937,2,40.76588,-73.989776,MANHATTAN,10019,PK,05,0.645,12,18,16,50,13,92,26,89,79,81,74,88,86,"PK,0K,01,02,03,04,05",7,Yes
East Side Middle School,6,3.8620689655172415,3.627586206896552,2,40.780452,-73.947379,MANHATTAN,10128,06,08,0.104,0,15,3,9,66,98,2,92,96,92,94,82,96,"06,07,08",3,Yes
East Side Middle School,7,3.7785714285714285,3.5,2,40.780452,-73.947379,MANHATTAN,10128,06,08,0.104,0,15,3,9,66,98,2,92,96,92,94,82,96,"06,07,08",3,Yes
East Side Middle School,8,3.5616438356164384,3.5547945205479454,2,40.780452,-73.947379,MANHATTAN,10128,06,08,0.104,0,15,3,9,66,98,2,92,96,92,94,82,96,"06,07,08",3,Yes
P.S. 116 Mary Lindley Murray,3,2.6956521739130435,2.8275862068965516,2,40.744511,-73.977906,MANHATTAN,10016,0K,05,0.307,11,20,9,22,44,95,14,92,92,95,83,90,92,"0K,01,02,03,04,05",6,Yes
P.S. 116 Mary Lindley Murray,4,2.765217391304348,2.8256880733944953,2,40.744511,-73.977906,MANHATTAN,10016,0K,05,0.307,11,20,9,22,44,95,14,92,92,95,83,90,92,"0K,01,02,03,04,05",6,Yes
P.S. 116 Mary Lindley Murray,5,2.5950413223140494,2.76271186440678,2,40.744511,-73.977906,MANHATTAN,10016,0K,05,0.307,11,20,9,22,44,95,14,92,92,95,83,90,92,"0K,01,02,03,04,05",6,Yes
P.S. 124 Yung Wing,3,3.2777777777777777,2.832,2,40.715097,-73.996017,MANHATTAN,10002,PK,05,0.578,29,95,0,3,1,98,2,83,77,94,65,80,85,"PK,0K,01,02,03,04,05",7,Yes
P.S. 124 Yung Wing,4,3.3795620437956204,3.0588235294117645,2,40.715097,-73.996017,MANHATTAN,10002,PK,05,0.578,29,95,0,3,1,98,2,83,77,94,65,80,85,"PK,0K,01,02,03,04,05",7,Yes
P.S. 124 Yung Wing,5,3.0839694656488548,2.5076923076923077,2,40.715097,-73.996017,MANHATTAN,10002,PK,05,0.578,29,95,0,3,1,98,2,83,77,94,65,80,85,"PK,0K,01,02,03,04,05",7,Yes
P.S. 126 Jacob August Riis,3,2.547945205479452,2.342857142857143,2,40.710651,-73.99742,MANHATTAN,10038,PK,08,0.728,17,59,11,21,8,96,10,91,93,91,89,82,95,"PK,0K,01,02,03,04,05,06,07,08",10,Yes
P.S. 126 Jacob August Riis,4,2.7037037037037037,2.4339622641509435,2,40.710651,-73.99742,MANHATTAN,10038,PK,08,0.728,17,59,11,21,8,96,10,91,93,91,89,82,95,"PK,0K,01,02,03,04,05,06,07,08",10,Yes
P.S. 126 Jacob August Riis,5,2.5384615384615383,1.76,2,40.710651,-73.99742,MANHATTAN,10038,PK,08,0.728,17,59,11,21,8,96,10,91,93,91,89,82,95,"PK,0K,01,02,03,04,05,06,07,08",10,Yes
P.S. 126 Jacob August Riis,6,3.2758620689655173,2.7155172413793105,2,40.710651,-73.99742,MANHATTAN,10038,PK,08,0.728,17,59,11,21,8,96,10,91,93,91,89,82,95,"PK,0K,01,02,03,04,05,06,07,08",10,Yes
P.S. 126 Jacob August Riis,7,3.0673076923076925,2.9611650485436893,2,40.710651,-73.99742,MANHATTAN,10038,PK,08,0.728,17,59,11,21,8,96,10,91,93,91,89,82,95,"PK,0K,01,02,03,04,05,06,07,08",10,Yes
P.S. 130 Hernando De Soto,3,3.37125748502994,2.81437125748503,2,40.71866,-73.998326,MANHATTAN,10013,PK,05,0.616,13,88,1,5,3,98,2,98,97,97,96,90,99,"PK,0K,01,02,03,04,05",7,Yes
P.S. 130 Hernando De Soto,4,3.3142857142857145,3.0346820809248554,2,40.71866,-73.998326,MANHATTAN,10013,PK,05,0.616,13,88,1,5,3,98,2,98,97,97,96,90,99,"PK,0K,01,02,03,04,05",7,Yes
P.S. 130 Hernando De Soto,5,3.3615384615384616,3.062015503875969,2,40.71866,-73.998326,MANHATTAN,10013,PK,05,0.616,13,88,1,5,3,98,2,98,97,97,96,90,99,"PK,0K,01,02,03,04,05",7,Yes
M.S. 131,6,2.347826086956522,1.975609756097561,2,40.716231,-73.993607,MANHATTAN,10002,06,08,0.837,35,77,8,14,0,97,9,86,92,91,86,78,95,"06,07,08",3,Yes
M.S. 131,7,2.4220779220779223,2.007142857142857,2,40.716231,-73.993607,MANHATTAN,10002,06,08,0.837,35,77,8,14,0,97,9,86,92,91,86,78,95,"06,07,08",3,Yes
M.S. 131,8,2.671875,2.23728813559322,2,40.716231,-73.993607,MANHATTAN,10002,06,08,0.837,35,77,8,14,0,97,9,86,92,91,86,78,95,"06,07,08",3,Yes
P.S. 150,3,3.32,3.16,2,40.71953,-74.01088,MANHATTAN,10013,PK,05,0.196,2,16,5,14,55,95,5,95,90,96,90,95,97,"PK,0K,01,02,03,04,05",7,Yes
P.S. 150,4,3.4615384615384617,3.5,2,40.71953,-74.01088,MANHATTAN,10013,PK,05,0.196,2,16,5,14,55,95,5,95,90,96,90,95,97,"PK,0K,01,02,03,04,05",7,Yes
P.S. 150,5,3.24,3.2083333333333335,2,40.71953,-74.01088,MANHATTAN,10013,PK,05,0.196,2,16,5,14,55,95,5,95,90,96,90,95,97,"PK,0K,01,02,03,04,05",7,Yes
Yorkville Community School,3,3.0232558139534884,2.7349397590361444,2,40.777948,-73.947287,MANHATTAN,10128,0K,05,0.367,6,7,14,27,47,94,16,96,96,93,90,92,95,"0K,01,02,03,04,05",6,Yes
Yorkville Community School,4,2.9724770642201834,3.0186915887850465,2,40.777948,-73.947287,MANHATTAN,10128,0K,05,0.367,6,7,14,27,47,94,16,96,96,93,90,92,95,"0K,01,02,03,04,05",6,Yes
Yorkville Community School,5,2.5,2.4285714285714284,2,40.777948,-73.947287,MANHATTAN,10128,0K,05,0.367,6,7,14,27,47,94,16,96,96,93,90,92,95,"0K,01,02,03,04,05",6,Yes
P.S. 158 Bayard Taylor,3,3.5,3.1964285714285716,2,40.770215,-73.950745,MANHATTAN,10075,PK,05,0.11,5,11,4,10,71,96,8,96,87,96,80,89,89,"PK,0K,01,02,03,04,05",7,Yes
P.S. 158 Bayard Taylor,4,3.357142857142857,3.5,2,40.770215,-73.950745,MANHATTAN,10075,PK,05,0.11,5,11,4,10,71,96,8,96,87,96,80,89,89,"PK,0K,01,02,03,04,05",7,Yes
P.S. 158 Bayard Taylor,5,3.169811320754717,3.1401869158878504,2,40.770215,-73.950745,MANHATTAN,10075,PK,05,0.11,5,11,4,10,71,96,8,96,87,96,80,89,89,"PK,0K,01,02,03,04,05",7,Yes
J.H.S. 167 Robert F. Wagner,6,3.2505910165484635,2.8840579710144927,2,40.771541,-73.957827,MANHATTAN,10021,06,08,0.36,4,28,8,19,42,96,9,85,89,87,84,76,92,"06,07,08",3,Yes
J.H.S. 167 Robert F. Wagner,7,2.960493827160494,2.821608040201005,2,40.771541,-73.957827,MANHATTAN,10021,06,08,0.36,4,28,8,19,42,96,9,85,89,87,84,76,92,"06,07,08",3,Yes
J.H.S. 167 Robert F. Wagner,8,2.777448071216617,2.9544419134396356,2,40.771541,-73.957827,MANHATTAN,10021,06,08,0.36,4,28,8,19,42,96,9,85,89,87,84,76,92,"06,07,08",3,Yes
Yorkville East Middle School,6,2.8375,2.575,2,40.770215,-73.950745,MANHATTAN,10075,06,08,0.271,1,11,11,30,42,96,8,99,99,88,99,92,98,"06,07,08",3,Yes
Yorkville East Middle School,7,3.18,2.764705882352941,2,40.770215,-73.950745,MANHATTAN,10075,06,08,0.271,1,11,11,30,42,96,8,99,99,88,99,92,98,"06,07,08",3,Yes
P.S. 183 Robert L. Stevenson,3,3.2637362637362637,3.0,2,40.763804,-73.957731,MANHATTAN,10065,0K,05,0.074,6,17,4,10,66,96,7,85,94,94,88,93,95,"0K,01,02,03,04,05",6,Yes
P.S. 183 Robert L. Stevenson,4,3.4025974025974026,3.310810810810811,2,40.763804,-73.957731,MANHATTAN,10065,0K,05,0.074,6,17,4,10,66,96,7,85,94,94,88,93,95,"0K,01,02,03,04,05",6,Yes
P.S. 183 Robert L. Stevenson,5,2.911111111111111,2.7586206896551726,2,40.763804,-73.957731,MANHATTAN,10065,0K,05,0.074,6,17,4,10,66,96,7,85,94,94,88,93,95,"0K,01,02,03,04,05",6,Yes
P.S. 198 Isador E. Ida Straus,3,3.0,2.7714285714285714,2,40.785018,-73.95042,MANHATTAN,10128,PK,05,0.365,7,16,10,27,45,94,19,89,90,86,78,95,93,"PK,0K,01,02,03,04,05",7,Yes
P.S. 198 Isador E. Ida Straus,4,3.1076923076923078,2.6615384615384614,2,40.785018,-73.95042,MANHATTAN,10128,PK,05,0.365,7,16,10,27,45,94,19,89,90,86,78,95,93,"PK,0K,01,02,03,04,05",7,Yes
P.S. 198 Isador E. Ida Straus,5,2.797872340425532,2.5425531914893615,2,40.785018,-73.95042,MANHATTAN,10128,PK,05,0.365,7,16,10,27,45,94,19,89,90,86,78,95,93,"PK,0K,01,02,03,04,05",7,Yes
P.S. 212 Midtown West,3,2.981818181818182,2.7818181818181817,2,40.761327,-73.988665,MANHATTAN,10036,0K,05,0.2,2,10,6,23,48,96,5,93,98,97,97,97,99,"0K,01,02,03,04,05",6,Yes
P.S. 212 Midtown West,4,3.111111111111111,3.1296296296296298,2,40.761327,-73.988665,MANHATTAN,10036,0K,05,0.2,2,10,6,23,48,96,5,93,98,97,97,97,99,"0K,01,02,03,04,05",6,Yes
P.S. 212 Midtown West,5,3.2244897959183674,3.2653061224489797,2,40.761327,-73.988665,MANHATTAN,10036,0K,05,0.2,2,10,6,23,48,96,5,93,98,97,97,97,99,"0K,01,02,03,04,05",6,Yes
P.S./I.S. 217 Roosevelt Island,3,3.1486486486486487,2.7746478873239435,2,40.753598,-73.956435,MANHATTAN,10044,PK,08,0.293,7,29,16,14,36,95,10,93,95,89,88,89,92,"PK,0K,01,02,03,04,05,06,07,08",10,Yes
P.S./I.S. 217 Roosevelt Island,4,2.7966101694915255,2.8392857142857144,2,40.753598,-73.956435,MANHATTAN,10044,PK,08,0.293,7,29,16,14,36,95,10,93,95,89,88,89,92,"PK,0K,01,02,03,04,05,06,07,08",10,Yes
P.S./I.S. 217 Roosevelt Island,5,2.8333333333333335,2.611111111111111,2,40.753598,-73.956435,MANHATTAN,10044,PK,08,0.293,7,29,16,14,36,95,10,93,95,89,88,89,92,"PK,0K,01,02,03,04,05,06,07,08",10,Yes
P.S./I.S. 217 Roosevelt Island,6,2.25,1.9411764705882353,2,40.753598,-73.956435,MANHATTAN,10044,PK,08,0.293,7,29,16,14,36,95,10,93,95,89,88,89,92,"PK,0K,01,02,03,04,05,06,07,08",10,Yes
P.S./I.S. 217 Roosevelt Island,7,2.12,2.0,2,40.753598,-73.956435,MANHATTAN,10044,PK,08,0.293,7,29,16,14,36,95,10,93,95,89,88,89,92,"PK,0K,01,02,03,04,05,06,07,08",10,Yes
P.S./I.S. 217 Roosevelt Island,8,1.8888888888888888,2.111111111111111,2,40.753598,-73.956435,MANHATTAN,10044,PK,08,0.293,7,29,16,14,36,95,10,93,95,89,88,89,92,"PK,0K,01,02,03,04,05,06,07,08",10,Yes
Ella Baker School,3,1.8823529411764706,1.9444444444444444,2,40.765638,-73.959777,MANHATTAN,10065,PK,08,0.429,3,4,19,37,35,92,26,91,91,93,82,95,90,"PK,0K,01,02,03,04,05,06,07,08",10,Yes
Ella Baker School,4,2.2142857142857144,2.857142857142857,2,40.765638,-73.959777,MANHATTAN,10065,PK,08,0.429,3,4,19,37,35,92,26,91,91,93,82,95,90,"PK,0K,01,02,03,04,05,06,07,08",10,Yes
Ella Baker School,5,2.1578947368421053,2.7,2,40.765638,-73.959777,MANHATTAN,10065,PK,08,0.429,3,4,19,37,35,92,26,91,91,93,82,95,90,"PK,0K,01,02,03,04,05,06,07,08",10,Yes
Ella Baker School,6,2.142857142857143,2.0,2,40.765638,-73.959777,MANHATTAN,10065,PK,08,0.429,3,4,19,37,35,92,26,91,91,93,82,95,90,"PK,0K,01,02,03,04,05,06,07,08",10,Yes
Ella Baker School,7,2.1818181818181817,2.25,2,40.765638,-73.959777,MANHATTAN,10065,PK,08,0.429,3,4,19,37,35,92,26,91,91,93,82,95,90,"PK,0K,01,02,03,04,05,06,07,08",10,Yes
Ella Baker School,8,2.8461538461538463,2.8461538461538463,2,40.765638,-73.959777,MANHATTAN,10065,PK,08,0.429,3,4,19,37,35,92,26,91,91,93,82,95,90,"PK,0K,01,02,03,04,05,06,07,08",10,Yes
P.S. 234 Independence School,3,2.9464285714285716,2.734513274336283,2,40.71953,-74.01088,MANHATTAN,10007,0K,05,0.065,1,11,1,8,70,96,6,92,90,97,76,94,87,"0K,01,02,03,04,05",6,Yes
P.S. 234 Independence School,4,3.195876288659794,3.25,2,40.71953,-74.01088,MANHATTAN,10007,0K,05,0.065,1,11,1,8,70,96,6,92,90,97,76,94,87,"0K,01,02,03,04,05",6,Yes
P.S. 234 Independence School,5,3.230769230769231,3.21978021978022,2,40.71953,-74.01088,MANHATTAN,10007,0K,05,0.065,1,11,1,8,70,96,6,92,90,97,76,94,87,"0K,01,02,03,04,05",6,Yes
M.S. 255 Salk School of Science,6,3.6511627906976742,3.356589147286822,2,40.735328,-73.981536,MANHATTAN,10003,06,08,0.131,0,19,3,9,63,97,5,93,97,95,96,88,98,"06,07,08",3,Yes
M.S. 255 Salk School of Science,7,3.6115702479338845,3.5454545454545454,2,40.735328,-73.981536,MANHATTAN,10003,06,08,0.131,0,19,3,9,63,97,5,93,97,95,96,88,98,"06,07,08",3,Yes
M.S. 255 Salk School of Science,8,3.1466666666666665,3.6134453781512605,2,40.735328,-73.981536,MANHATTAN,10003,06,08,0.131,0,19,3,9,63,97,5,93,97,95,96,88,98,"06,07,08",3,Yes
M.S. 260 Clinton School Writers & Artists,6,3.4193548387096775,3.3225806451612905,2,40.736526,-73.992727,MANHATTAN,10003,06,08,0.236,1,14,6,10,65,97,2,91,90,90,87,87,95,"06,07,08",3,Yes
M.S. 260 Clinton School Writers & Artists,7,2.8095238095238093,2.9767441860465116,2,40.736526,-73.992727,MANHATTAN,10003,06,08,0.236,1,14,6,10,65,97,2,91,90,90,87,87,95,"06,07,08",3,Yes
M.S. 260 Clinton School Writers & Artists,8,2.576923076923077,3.0126582278481013,2,40.736526,-73.992727,MANHATTAN,10003,06,08,0.236,1,14,6,10,65,97,2,91,90,90,87,87,95,"06,07,08",3,Yes
"East Side Elementary School, PS 267",3,3.1746031746031744,2.984126984126984,2,40.763883,-73.963861,MANHATTAN,10065,0K,05,0.049,4,11,2,7,78,96,6,94,96,95,90,91,91,"0K,01,02,03,04,05",6,Yes
"East Side Elementary School, PS 267",4,3.3043478260869565,3.391304347826087,2,40.763883,-73.963861,MANHATTAN,10065,0K,05,0.049,4,11,2,7,78,96,6,94,96,95,90,91,91,"0K,01,02,03,04,05",6,Yes
"East Side Elementary School, PS 267",5,2.8,3.0,2,40.763883,-73.963861,MANHATTAN,10065,0K,05,0.049,4,11,2,7,78,96,6,94,96,95,90,91,91,"0K,01,02,03,04,05",6,Yes
I.S. 289,6,2.9789473684210526,2.6526315789473682,2,40.71701,-74.013967,MANHATTAN,10282,06,08,0.313,1,38,8,13,38,97,2,91,97,82,95,84,93,"06,07,08",3,Yes
I.S. 289,7,2.8958333333333335,3.1145833333333335,2,40.71701,-74.013967,MANHATTAN,10282,06,08,0.313,1,38,8,13,38,97,2,91,97,82,95,84,93,"06,07,08",3,Yes
I.S. 289,8,2.9146341463414633,2.9879518072289155,2,40.71701,-74.013967,MANHATTAN,10282,06,08,0.313,1,38,8,13,38,97,2,91,97,82,95,84,93,"06,07,08",3,Yes
P.S. 290 Manhattan New School,3,3.1707317073170733,3.049382716049383,2,40.775181,-73.952777,MANHATTAN,10028,0K,05,0.064,3,11,1,9,73,96,6,92,96,97,92,93,97,"0K,01,02,03,04,05",6,Yes
P.S. 290 Manhattan New School,4,3.141304347826087,3.1868131868131866,2,40.775181,-73.952777,MANHATTAN,10028,0K,05,0.064,3,11,1,9,73,96,6,92,96,97,92,93,97,"0K,01,02,03,04,05",6,Yes
P.S. 290 Manhattan New School,5,3.311926605504587,3.019047619047619,2,40.775181,-73.952777,MANHATTAN,10028,0K,05,0.064,3,11,1,9,73,96,6,92,96,97,92,93,97,"0K,01,02,03,04,05",6,Yes
New York City Lab Middle School for Collaborative,6,3.75531914893617,3.3544973544973544,2,40.742512,-74.002222,MANHATTAN,10011,06,08,0.308,1,47,2,7,34,98,2,88,91,90,83,85,92,"06,07,08",3,Yes
New York City Lab Middle School for Collaborative,7,3.6820809248554913,3.3815028901734103,2,40.742512,-74.002222,MANHATTAN,10011,06,08,0.308,1,47,2,7,34,98,2,88,91,90,83,85,92,"06,07,08",3,Yes
New York City Lab Middle School for Collaborative,8,2.7142857142857144,3.4235294117647057,2,40.742512,-74.002222,MANHATTAN,10011,06,08,0.308,1,47,2,7,34,98,2,88,91,90,83,85,92,"06,07,08",3,Yes
The 47 American Sign Language & English Lower Scho,3,2.0,2.6363636363636362,2,40.738374,-73.981329,MANHATTAN,10010,PK,08,0.812,6,4,22,46,23,92,29,82,68,91,53,82,82,"PK,0K,01,02,03,04,05,06,07,08",10,Yes
The 47 American Sign Language & English Lower Scho,5,1.6,1.8,2,40.738374,-73.981329,MANHATTAN,10010,PK,08,0.812,6,4,22,46,23,92,29,82,68,91,53,82,82,"PK,0K,01,02,03,04,05,06,07,08",10,Yes
The 47 American Sign Language & English Lower Scho,8,1.5,2.1666666666666665,2,40.738374,-73.981329,MANHATTAN,10010,PK,08,0.812,6,4,22,46,23,92,29,82,68,91,53,82,82,"PK,0K,01,02,03,04,05,06,07,08",10,Yes
Institute for Collaborative Education,6,2.4,2.6,2,40.732665,-73.98259,MANHATTAN,10003,06,12,0.258,0,7,16,16,55,96,13,94,98,90,98,89,96,"06,07,08,09,10,11,12",7,Yes
Professional Performing Arts High School,6,3.4782608695652173,3.5833333333333335,2,40.761327,-73.988665,MANHATTAN,10036,06,12,0.33,0,5,23,20,44,96,9,90,86,84,85,75,91,"06,07,08,09,10,11,12",7,Yes
Professional Performing Arts High School,7,3.2916666666666665,3.2,2,40.761327,-73.988665,MANHATTAN,10036,06,12,0.33,0,5,23,20,44,96,9,90,86,84,85,75,91,"06,07,08,09,10,11,12",7,Yes
Professional Performing Arts High School,8,2.2222222222222223,3.2222222222222223,2,40.761327,-73.988665,MANHATTAN,10036,06,12,0.33,0,5,23,20,44,96,9,90,86,84,85,75,91,"06,07,08,09,10,11,12",7,Yes
School of the Future High School,6,3.0,2.989795918367347,2,40.739121,-73.985323,MANHATTAN,10010,06,12,0.358,1,15,11,29,37,97,6,88,96,88,91,76,92,"06,07,08,09,10,11,12",7,Yes
School of the Future High School,7,2.9,2.8375,2,40.739121,-73.985323,MANHATTAN,10010,06,12,0.358,1,15,11,29,37,97,6,88,96,88,91,76,92,"06,07,08,09,10,11,12",7,Yes
School of the Future High School,8,2.875,2.9444444444444446,2,40.739121,-73.985323,MANHATTAN,10010,06,12,0.358,1,15,11,29,37,97,6,88,96,88,91,76,92,"06,07,08,09,10,11,12",7,Yes
Quest to Learn,6,2.2045454545454546,2.152173913043478,2,40.743407,-74.00254,MANHATTAN,10011,06,12,0.406,3,11,19,35,29,95,11,83,79,82,74,80,86,"06,07,08,09,10,11,12",7,Yes
Quest to Learn,7,2.2564102564102564,2.3333333333333335,2,40.743407,-74.00254,MANHATTAN,10011,06,12,0.406,3,11,19,35,29,95,11,83,79,82,74,80,86,"06,07,08,09,10,11,12",7,Yes
Quest to Learn,8,1.5344827586206897,2.4302325581395348,2,40.743407,-74.00254,MANHATTAN,10011,06,12,0.406,3,11,19,35,29,95,11,83,79,82,74,80,86,"06,07,08,09,10,11,12",7,Yes
"Ballet Tech, NYC Public School for Dance",4,3.2285714285714286,2.8285714285714287,2,40.738521,-73.989481,MANHATTAN,10003,04,08,0.468,0,36,25,16,19,96,6,98,98,92,94,84,95,"04,05,06,07,08",5,Yes
"Ballet Tech, NYC Public School for Dance",5,3.341463414634146,3.2,2,40.738521,-73.989481,MANHATTAN,10003,04,08,0.468,0,36,25,16,19,96,6,98,98,92,94,84,95,"04,05,06,07,08",5,Yes
"Ballet Tech, NYC Public School for Dance",6,3.5416666666666665,3.4166666666666665,2,40.738521,-73.989481,MANHATTAN,10003,04,08,0.468,0,36,25,16,19,96,6,98,98,92,94,84,95,"04,05,06,07,08",5,Yes
Life Sciences Secondary School,6,1.8181818181818181,1.9090909090909092,2,40.783286,-73.945933,MANHATTAN,10128,06,12,0.765,7,5,31,60,2,90,30,90,90,77,67,65,81,"06,07,08,09,10,11,12",7,Yes
Life Sciences Secondary School,7,1.75,1.5625,2,40.783286,-73.945933,MANHATTAN,10128,06,12,0.765,7,5,31,60,2,90,30,90,90,77,67,65,81,"06,07,08,09,10,11,12",7,Yes
Life Sciences Secondary School,8,1.3548387096774193,1.896551724137931,2,40.783286,-73.945933,MANHATTAN,10128,06,12,0.765,7,5,31,60,2,90,30,90,90,77,67,65,81,"06,07,08,09,10,11,12",7,Yes
Lower Manhattan Community Middle School,6,2.7589285714285716,2.336283185840708,2,40.705688,-74.013303,MANHATTAN,10004,06,08,0.564,8,40,9,20,27,96,8,84,93,90,95,85,96,"06,07,08",3,Yes
Lower Manhattan Community Middle School,7,2.925925925925926,2.743119266055046,2,40.705688,-74.013303,MANHATTAN,10004,06,08,0.564,8,40,9,20,27,96,8,84,93,90,95,85,96,"06,07,08",3,Yes
Lower Manhattan Community Middle School,8,2.59,2.679611650485437,2,40.705688,-74.013303,MANHATTAN,10004,06,08,0.564,8,40,9,20,27,96,8,84,93,90,95,85,96,"06,07,08",3,Yes
City Knoll Middle School,6,2.1232876712328768,2.0985915492957745,2,40.753099,-73.997641,MANHATTAN,10001,06,08,0.613,8,10,20,47,20,94,19,90,95,80,93,78,93,"06,07,08",3,Yes
City Knoll Middle School,7,2.1315789473684212,2.3333333333333335,2,40.753099,-73.997641,MANHATTAN,10001,06,08,0.613,8,10,20,47,20,94,19,90,95,80,93,78,93,"06,07,08",3,Yes
P.S. 009 Sarah Anderson,3,3.402061855670103,3.1030927835051547,3,40.785234,-73.974256,MANHATTAN,10024,PK,05,0.221,3,9,5,21,59,96,6,100,95,99,91,90,96,"PK,0K,01,02,03,04,05",7,Yes
P.S. 009 Sarah Anderson,4,3.5,3.324324324324324,3,40.785234,-73.974256,MANHATTAN,10024,PK,05,0.221,3,9,5,21,59,96,6,100,95,99,91,90,96,"PK,0K,01,02,03,04,05",7,Yes
P.S. 009 Sarah Anderson,5,3.3823529411764706,2.950980392156863,3,40.785234,-73.974256,MANHATTAN,10024,PK,05,0.221,3,9,5,21,59,96,6,100,95,99,91,90,96,"PK,0K,01,02,03,04,05",7,Yes
J.H.S. 054 Booker T. Washington,6,3.5205479452054793,3.2389078498293515,3,40.8007,-73.96327,MANHATTAN,10025,06,08,0.221,2,9,8,12,64,96,5,85,83,87,80,84,90,"06,07,08",3,Yes
J.H.S. 054 Booker T. Washington,7,3.5338645418326693,3.36,3,40.8007,-73.96327,MANHATTAN,10025,06,08,0.221,2,9,8,12,64,96,5,85,83,87,80,84,90,"06,07,08",3,Yes
J.H.S. 054 Booker T. Washington,8,1.6764705882352942,3.1470588235294117,3,40.8007,-73.96327,MANHATTAN,10025,06,08,0.221,2,9,8,12,64,96,5,85,83,87,80,84,90,"06,07,08",3,Yes
P.S. 075 Emily Dickinson,3,2.142857142857143,2.1884057971014492,3,40.795109,-73.973996,MANHATTAN,10025,0K,05,0.599,13,2,23,56,16,94,22,93,88,92,80,92,92,"0K,01,02,03,04,05",6,Yes
P.S. 075 Emily Dickinson,4,2.676470588235294,2.712121212121212,3,40.795109,-73.973996,MANHATTAN,10025,0K,05,0.599,13,2,23,56,16,94,22,93,88,92,80,92,92,"0K,01,02,03,04,05",6,Yes
P.S. 075 Emily Dickinson,5,2.514705882352941,2.264705882352941,3,40.795109,-73.973996,MANHATTAN,10025,0K,05,0.599,13,2,23,56,16,94,22,93,88,92,80,92,92,"0K,01,02,03,04,05",6,Yes
P.S. 076 A. Philip Randolph,3,1.4680851063829787,1.5319148936170213,3,40.806534,-73.951451,MANHATTAN,10027,PK,08,0.85,9,1,80,16,3,90,42,91,95,93,89,89,96,"PK,0K,01,02,03,04,05,06,07,08",10,Yes
P.S. 076 A. Philip Randolph,4,1.7209302325581395,1.75,3,40.806534,-73.951451,MANHATTAN,10027,PK,08,0.85,9,1,80,16,3,90,42,91,95,93,89,89,96,"PK,0K,01,02,03,04,05,06,07,08",10,Yes
P.S. 076 A. Philip Randolph,5,1.4871794871794872,1.6923076923076923,3,40.806534,-73.951451,MANHATTAN,10027,PK,08,0.85,9,1,80,16,3,90,42,91,95,93,89,89,96,"PK,0K,01,02,03,04,05,06,07,08",10,Yes
P.S. 076 A. Philip Randolph,6,1.744186046511628,2.022727272727273,3,40.806534,-73.951451,MANHATTAN,10027,PK,08,0.85,9,1,80,16,3,90,42,91,95,93,89,89,96,"PK,0K,01,02,03,04,05,06,07,08",10,Yes
P.S. 076 A. Philip Randolph,7,1.3863636363636365,1.813953488372093,3,40.806534,-73.951451,MANHATTAN,10027,PK,08,0.85,9,1,80,16,3,90,42,91,95,93,89,89,96,"PK,0K,01,02,03,04,05,06,07,08",10,Yes
P.S. 076 A. Philip Randolph,8,1.4509803921568627,2.1020408163265305,3,40.806534,-73.951451,MANHATTAN,10027,PK,08,0.85,9,1,80,16,3,90,42,91,95,93,89,89,96,"PK,0K,01,02,03,04,05,06,07,08",10,Yes
P.S. 084 Lillian Weber,3,3.056338028169014,2.735294117647059,3,40.789479,-73.968419,MANHATTAN,10025,PK,05,0.5,10,3,13,42,38,95,14,92,94,97,81,89,93,"PK,0K,01,02,03,04,05",7,Yes
P.S. 084 Lillian Weber,4,2.328358208955224,2.537313432835821,3,40.789479,-73.968419,MANHATTAN,10025,PK,05,0.5,10,3,13,42,38,95,14,92,94,97,81,89,93,"PK,0K,01,02,03,04,05",7,Yes
